Tue Apr 27 2010,18711,22 hours 59 mins 45 secs,7 hours 39 mins 55 secs
Wed Apr 28 2010,15892,22 hours 59 mins 18 secs,7 hours 39 mins 46 secs
Thu Apr 29 2010,16632,22 hours 59 mins 51 secs,7 hours 39 mins 57 secs
Fri Apr 30 2010,14482,22 hours 58 mins 11 secs,7 hours 39 mins 23 secs
Sat May 01 2010,13055,22 hours 59 mins 10 secs,7 hours 39 mins 43 secs
Sun May 02 2010,27217,22 hours 59 mins 49 secs,7 hours 39 mins 56 secs
Mon May 03 2010,35172,22 hours 58 mins 15 secs,7 hours 39 mins 25 secs
Tue May 04 2010,18334,22 hours 59 mins 36 secs,7 hours 39 mins 52 secs
Wed May 05 2010,15425,22 hours 57 mins 59 secs,7 hours 39 mins 19 secs
Thu May 06 2010,15648,22 hours 53 mins 9 secs,7 hours 37 mins 43 secs
Fri May 07 2010,12884,22 hours 58 mins 55 secs,7 hours 39 mins 38 secs
Sat May 08 2010,14442,22 hours 59 mins 10 secs,7 hours 39 mins 43 secs
Sun May 09 2010,26252,22 hours 59 mins 29 secs,7 hours 39 mins 49 secs
Mon May 10 2010,31207,22 hours 59 mins 51 secs,7 hours 39 mins 57 secs
Tue May 11 2010,18586,22 hours 59 mins 28 secs,7 hours 39 mins 49 secs
Wed May 12 2010,16086,22 hours 58 mins 10 secs,7 hours 39 mins 23 secs
Thu May 13 2010,17223,22 hours 58 mins 34 secs,7 hours 39 mins 31 secs
Fri May 14 2010,15491,22 hours 58 mins 58 secs,7 hours 39 mins 39 secs
Sat May 15 2010,14617,22 hours 50 mins 51 secs,7 hours 36 mins 57 secs
Sun May 16 2010,29345,22 hours 59 mins 31 secs,7 hours 39 mins 50 secs
Mon May 17 2010,33632,22 hours 59 mins 14 secs,7 hours 39 mins 44 secs
Tue May 18 2010,24789,22 hours 59 mins 42 secs,7 hours 39 mins 54 secs
Wed May 19 2010,17241,22 hours 58 mins 38 secs,7 hours 39 mins 32 secs
Thu May 20 2010,18198,22 hours 59 mins 17 secs,7 hours 39 mins 45 secs
Fri May 21 2010,15048,22 hours 58 mins 24 secs,7 hours 39 mins 28 secs
Sat May 22 2010,15328,22 hours 59 mins 11 secs,7 hours 39 mins 43 secs
Sun May 23 2010,29913,22 hours 58 mins 45 secs,7 hours 39 mins 35 secs
Mon May 24 2010,33052,22 hours 59 mins 44 secs,7 hours 39 mins 54 secs
Tue May 25 2010,15591,22 hours 58 mins 57 secs,7 hours 39 mins 39 secs
Wed May 26 2010,11940,22 hours 56 mins 10 secs,7 hours 38 mins 43 secs
Thu May 27 2010,10268,22 hours 58 mins 32 secs,7 hours 39 mins 30 secs
Fri May 28 2010,9130,22 hours 54 mins 43 secs,7 hours 38 mins 14 secs
Sat May 29 2010,5068,22 hours 55 mins 25 secs,7 hours 38 mins 28 secs
Sun May 30 2010,4378,22 hours 54 mins 14 secs,7 hours 38 mins 4 secs
Mon May 31 2010,7334,22 hours 56 mins 4 secs,7 hours 38 mins 41 secs
Tue Jun 01 2010,16087,22 hours 58 mins 55 secs,7 hours 39 mins 38 secs
Wed Jun 02 2010,15198,22 hours 58 mins 50 secs,7 hours 39 mins 36 secs
Thu Jun 03 2010,15640,22 hours 57 mins 26 secs,7 hours 39 mins 8 secs
Fri Jun 04 2010,14724,22 hours 57 mins 59 secs,7 hours 39 mins 19 secs
Sat Jun 05 2010,13984,22 hours 59 mins 35 secs,7 hours 39 mins 51 secs
Sun Jun 06 2010,29711,22 hours 57 mins 29 secs,7 hours 39 mins 9 secs
Mon Jun 07 2010,32548,22 hours 58 mins 44 secs,7 hours 39 mins 34 secs
Tue Jun 08 2010,20208,22 hours 57 mins 32 secs,7 hours 39 mins 10 secs
Wed Jun 09 2010,15935,22 hours 57 mins 53 secs,7 hours 39 mins 17 secs
Thu Jun 10 2010,14944,22 hours 59 mins 47 secs,7 hours 39 mins 55 secs
Fri Jun 11 2010,12881,22 hours 59 mins 3 secs,7 hours 39 mins 41 secs
Sat Jun 12 2010,11492,22 hours 57 mins 10 secs,7 hours 39 mins 3 secs
Sun Jun 13 2010,27270,22 hours 59 mins 10 secs,7 hours 39 mins 43 secs
Mon Jun 14 2010,29172,22 hours 59 mins 30 secs,7 hours 39 mins 50 secs
Tue Jun 15 2010,16241,22 hours 58 mins 47 secs,7 hours 39 mins 35 secs
Wed Jun 16 2010,11538,22 hours 59 mins 16 secs,7 hours 39 mins 45 secs
Thu Jun 17 2010,9692,22 hours 59 mins 13 secs,7 hours 39 mins 44 secs
Fri Jun 18 2010,7434,22 hours 58 mins 4 secs,7 hours 39 mins 21 secs
Sat Jun 19 2010,5715,22 hours 57 mins 16 secs,7 hours 39 mins 5 secs
Sun Jun 20 2010,6039,22 hours 56 mins 51 secs,7 hours 38 mins 57 secs
Mon Jun 21 2010,9573,22 hours 57 mins 48 secs,7 hours 39 mins 16 secs
Tue Jun 22 2010,8091,22 hours 58 mins 27 secs,7 hours 39 mins 29 secs
Wed Jun 23 2010,6221,22 hours 49 mins 30 secs,7 hours 36 mins 30 secs
Thu Jun 24 2010,6222,22 hours 52 mins 30 secs,7 hours 37 mins 30 secs
Fri Jun 25 2010,4923,22 hours 51 mins 13 secs,7 hours 37 mins 4 secs
Sat Jun 26 2010,2291,22 hours 50 mins 52 secs,7 hours 36 mins 57 secs
Sun Jun 27 2010,1999,22 hours 56 mins 32 secs,7 hours 38 mins 50 secs
Mon Jun 28 2010,3986,22 hours 50 mins 7 secs,7 hours 36 mins 42 secs
Tue Jun 29 2010,3311,22 hours 57 mins 55 secs,7 hours 39 mins 18 secs
Wed Jun 30 2010,3700,22 hours 56 mins 53 secs,7 hours 38 mins 57 secs
Thu Jul 01 2010,2683,22 hours 54 mins 25 secs,7 hours 38 mins 8 secs
Fri Jul 02 2010,2133,22 hours 52 mins 29 secs,7 hours 37 mins 29 secs
Sat Jul 03 2010,1514,22 hours 54 mins 32 secs,7 hours 38 mins 10 secs
Sun Jul 04 2010,1183,22 hours 51 mins 8 secs,7 hours 37 mins 2 secs
Mon Jul 05 2010,1905,22 hours 53 mins 41 secs,7 hours 37 mins 53 secs
Tue Jul 06 2010,3813,22 hours 56 mins 58 secs,7 hours 38 mins 59 secs
Wed Jul 07 2010,4325,22 hours 55 mins 25 secs,7 hours 38 mins 28 secs
Thu Jul 08 2010,4877,22 hours 57 mins 10 secs,7 hours 39 mins 3 secs
Fri Jul 09 2010,4688,22 hours 58 mins 22 secs,7 hours 39 mins 27 secs
Sat Jul 10 2010,3086,22 hours 56 mins 44 secs,7 hours 38 mins 54 secs
Sun Jul 11 2010,2349,22 hours 39 mins 45 secs,7 hours 33 mins 15 secs
Mon Jul 12 2010,3899,22 hours 56 mins 41 secs,7 hours 38 mins 53 secs
Tue Jul 13 2010,3431,22 hours 54 mins 40 secs,7 hours 38 mins 13 secs
Wed Jul 14 2010,2815,22 hours 58 mins 36 secs,7 hours 39 mins 32 secs
Thu Jul 15 2010,2393,22 hours 58 mins 0 secs,7 hours 39 mins 20 secs
Fri Jul 16 2010,2370,22 hours 50 mins 3 secs,7 hours 36 mins 41 secs
Sat Jul 17 2010,1692,22 hours 51 mins 31 secs,7 hours 37 mins 10 secs
Sun Jul 18 2010,2366,22 hours 47 mins 57 secs,7 hours 35 mins 59 secs
Mon Jul 19 2010,4034,22 hours 56 mins 33 secs,7 hours 38 mins 51 secs
Tue Jul 20 2010,8105,22 hours 56 mins 17 secs,7 hours 38 mins 45 secs
Wed Jul 21 2010,4981,22 hours 55 mins 57 secs,7 hours 38 mins 39 secs
Thu Jul 22 2010,5247,22 hours 51 mins 29 secs,7 hours 37 mins 9 secs
Fri Jul 23 2010,4421,22 hours 56 mins 33 secs,7 hours 38 mins 51 secs
Sat Jul 24 2010,2741,22 hours 54 mins 29 secs,7 hours 38 mins 9 secs
Sun Jul 25 2010,3463,22 hours 46 mins 56 secs,7 hours 35 mins 38 secs
Mon Jul 26 2010,7124,22 hours 53 mins 10 secs,7 hours 37 mins 43 secs
Tue Jul 27 2010,5088,22 hours 54 mins 23 secs,7 hours 38 mins 7 secs
Wed Jul 28 2010,4168,22 hours 55 mins 16 secs,7 hours 38 mins 25 secs
Thu Jul 29 2010,3989,22 hours 50 mins 30 secs,7 hours 36 mins 50 secs
Fri Jul 30 2010,3731,22 hours 48 mins 21 secs,7 hours 36 mins 7 secs
Sat Jul 31 2010,2518,22 hours 43 mins 28 secs,7 hours 34 mins 29 secs
Sun Aug 01 2010,2859,22 hours 46 mins 17 secs,7 hours 35 mins 25 secs
Mon Aug 02 2010,5812,22 hours 56 mins 59 secs,7 hours 38 mins 59 secs
Tue Aug 03 2010,4393,22 hours 50 mins 19 secs,7 hours 36 mins 46 secs
Wed Aug 04 2010,4873,22 hours 55 mins 51 secs,7 hours 38 mins 37 secs
Thu Aug 05 2010,3776,22 hours 58 mins 1 secs,7 hours 39 mins 20 secs
Fri Aug 06 2010,3817,22 hours 58 mins 40 secs,7 hours 39 mins 33 secs
Sat Aug 07 2010,2263,22 hours 54 mins 29 secs,7 hours 38 mins 9 secs
Sun Aug 08 2010,3515,22 hours 41 mins 22 secs,7 hours 33 mins 47 secs
Mon Aug 09 2010,4862,22 hours 50 mins 24 secs,7 hours 36 mins 48 secs
Tue Aug 10 2010,4820,22 hours 55 mins 41 secs,7 hours 38 mins 33 secs
Wed Aug 11 2010,5886,22 hours 52 mins 56 secs,7 hours 37 mins 38 secs
Thu Aug 12 2010,7444,22 hours 59 mins 20 secs,7 hours 39 mins 46 secs
Fri Aug 13 2010,5624,22 hours 56 mins 31 secs,7 hours 38 mins 50 secs
Sat Aug 14 2010,5978,22 hours 57 mins 49 secs,7 hours 39 mins 16 secs
Sun Aug 15 2010,6183,22 hours 59 mins 48 secs,7 hours 39 mins 56 secs
Mon Aug 16 2010,6330,22 hours 59 mins 40 secs,7 hours 39 mins 53 secs
Tue Aug 17 2010,6295,22 hours 47 mins 22 secs,7 hours 35 mins 47 secs
Wed Aug 18 2010,7143,22 hours 58 mins 8 secs,7 hours 39 mins 22 secs
Thu Aug 19 2010,5128,22 hours 56 mins 55 secs,7 hours 38 mins 58 secs
Fri Aug 20 2010,4881,22 hours 56 mins 29 secs,7 hours 38 mins 49 secs
Sat Aug 21 2010,4017,22 hours 49 mins 25 secs,7 hours 36 mins 28 secs
Sun Aug 22 2010,4890,22 hours 51 mins 59 secs,7 hours 37 mins 19 secs
Mon Aug 23 2010,6712,22 hours 56 mins 56 secs,7 hours 38 mins 58 secs
Tue Aug 24 2010,5913,22 hours 57 mins 31 secs,7 hours 39 mins 10 secs
Wed Aug 25 2010,7350,22 hours 55 mins 25 secs,7 hours 38 mins 28 secs
Thu Aug 26 2010,9295,22 hours 50 mins 7 secs,7 hours 36 mins 42 secs
Fri Aug 27 2010,19692,22 hours 57 mins 48 secs,7 hours 39 mins 16 secs
Sat Aug 28 2010,9264,22 hours 58 mins 58 secs,7 hours 39 mins 39 secs
Sun Aug 29 2010,8311,22 hours 59 mins 4 secs,7 hours 39 mins 41 secs
Mon Aug 30 2010,14595,22 hours 59 mins 4 secs,7 hours 39 mins 41 secs
Tue Aug 31 2010,13771,22 hours 57 mins 6 secs,7 hours 39 mins 2 secs
Wed Sep 01 2010,10941,22 hours 56 mins 29 secs,7 hours 38 mins 49 secs
Thu Sep 02 2010,10008,22 hours 59 mins 41 secs,7 hours 39 mins 53 secs
Fri Sep 03 2010,9585,22 hours 58 mins 5 secs,7 hours 39 mins 21 secs
Sat Sep 04 2010,6630,22 hours 52 mins 3 secs,7 hours 37 mins 21 secs
Sun Sep 05 2010,5956,22 hours 58 mins 24 secs,7 hours 39 mins 28 secs
Mon Sep 06 2010,11669,22 hours 58 mins 14 secs,7 hours 39 mins 24 secs
Tue Sep 07 2010,17917,22 hours 59 mins 53 secs,7 hours 39 mins 57 secs
Wed Sep 08 2010,18809,22 hours 50 mins 0 secs,7 hours 36 mins 40 secs
Thu Sep 09 2010,16215,22 hours 56 mins 50 secs,7 hours 38 mins 56 secs
Fri Sep 10 2010,15338,22 hours 58 mins 53 secs,7 hours 39 mins 37 secs
Sat Sep 11 2010,16462,22 hours 58 mins 27 secs,7 hours 39 mins 29 secs
Sun Sep 12 2010,24284,22 hours 52 mins 15 secs,7 hours 37 mins 25 secs
Mon Sep 13 2010,28011,22 hours 59 mins 47 secs,7 hours 39 mins 55 secs
Tue Sep 14 2010,16949,22 hours 59 mins 28 secs,7 hours 39 mins 49 secs
Wed Sep 15 2010,16062,22 hours 55 mins 5 secs,7 hours 38 mins 21 secs
Thu Sep 16 2010,16461,22 hours 59 mins 1 secs,7 hours 39 mins 40 secs
Fri Sep 17 2010,13743,22 hours 58 mins 44 secs,7 hours 39 mins 34 secs
Sat Sep 18 2010,16481,22 hours 59 mins 12 secs,7 hours 39 mins 44 secs
Sun Sep 19 2010,23153,22 hours 55 mins 32 secs,7 hours 38 mins 30 secs
Mon Sep 20 2010,28842,22 hours 59 mins 28 secs,7 hours 39 mins 49 secs
Tue Sep 21 2010,16890,22 hours 58 mins 40 secs,7 hours 39 mins 33 secs
Wed Sep 22 2010,15651,22 hours 59 mins 38 secs,7 hours 39 mins 52 secs
Thu Sep 23 2010,16330,22 hours 59 mins 40 secs,7 hours 39 mins 53 secs
Fri Sep 24 2010,17986,22 hours 59 mins 26 secs,7 hours 39 mins 48 secs
Sat Sep 25 2010,18770,22 hours 58 mins 42 secs,7 hours 39 mins 34 secs
Sun Sep 26 2010,24902,22 hours 59 mins 27 secs,7 hours 39 mins 49 secs
Mon Sep 27 2010,30517,22 hours 58 mins 59 secs,7 hours 39 mins 39 secs
Tue Sep 28 2010,18643,22 hours 59 mins 36 secs,7 hours 39 mins 52 secs
Wed Sep 29 2010,15004,22 hours 59 mins 32 secs,7 hours 39 mins 50 secs
Thu Sep 30 2010,14724,22 hours 58 mins 48 secs,7 hours 39 mins 36 secs
Fri Oct 01 2010,16631,22 hours 58 mins 52 secs,7 hours 39 mins 37 secs
Sat Oct 02 2010,19533,22 hours 57 mins 25 secs,7 hours 39 mins 8 secs
Sun Oct 03 2010,21899,22 hours 56 mins 51 secs,7 hours 38 mins 57 secs
Mon Oct 04 2010,27755,22 hours 59 mins 52 secs,7 hours 39 mins 57 secs
Tue Oct 05 2010,17832,22 hours 59 mins 22 secs,7 hours 39 mins 47 secs
Wed Oct 06 2010,11451,22 hours 54 mins 23 secs,7 hours 38 mins 7 secs
Thu Oct 07 2010,9802,22 hours 58 mins 49 secs,7 hours 39 mins 36 secs
Fri Oct 08 2010,8956,22 hours 59 mins 15 secs,7 hours 39 mins 45 secs
Sat Oct 09 2010,6721,22 hours 57 mins 42 secs,7 hours 39 mins 14 secs
Sun Oct 10 2010,6976,22 hours 53 mins 28 secs,7 hours 37 mins 49 secs
Mon Oct 11 2010,13076,22 hours 52 mins 13 secs,7 hours 37 mins 24 secs
Tue Oct 12 2010,13050,22 hours 58 mins 13 secs,7 hours 39 mins 24 secs
Wed Oct 13 2010,12414,22 hours 59 mins 13 secs,7 hours 39 mins 44 secs
Thu Oct 14 2010,14550,22 hours 57 mins 11 secs,7 hours 39 mins 3 secs
Fri Oct 15 2010,13901,22 hours 59 mins 28 secs,7 hours 39 mins 49 secs
Sat Oct 16 2010,19336,22 hours 58 mins 7 secs,7 hours 39 mins 22 secs
Sun Oct 17 2010,24215,22 hours 59 mins 18 secs,7 hours 39 mins 46 secs
Mon Oct 18 2010,28228,22 hours 59 mins 14 secs,7 hours 39 mins 44 secs
Tue Oct 19 2010,15643,22 hours 59 mins 32 secs,7 hours 39 mins 50 secs
Wed Oct 20 2010,14796,22 hours 55 mins 40 secs,7 hours 38 mins 33 secs
Thu Oct 21 2010,13574,22 hours 59 mins 16 secs,7 hours 39 mins 45 secs
Fri Oct 22 2010,13871,22 hours 58 mins 41 secs,7 hours 39 mins 33 secs
Sat Oct 23 2010,18857,22 hours 53 mins 59 secs,7 hours 37 mins 59 secs
Sun Oct 24 2010,24344,22 hours 58 mins 31 secs,7 hours 39 mins 30 secs
Mon Oct 25 2010,30288,22 hours 59 mins 19 secs,7 hours 39 mins 46 secs
Tue Oct 26 2010,18105,22 hours 58 mins 49 secs,7 hours 39 mins 36 secs
Wed Oct 27 2010,16054,22 hours 59 mins 43 secs,7 hours 39 mins 54 secs
Thu Oct 28 2010,15086,22 hours 57 mins 27 secs,7 hours 39 mins 9 secs
Fri Oct 29 2010,12948,22 hours 58 mins 22 secs,7 hours 39 mins 27 secs
Sat Oct 30 2010,18596,22 hours 59 mins 45 secs,7 hours 39 mins 55 secs
Sun Oct 31 2010,20335,22 hours 59 mins 10 secs,7 hours 39 mins 43 secs
Mon Nov 01 2010,25241,22 hours 58 mins 59 secs,7 hours 39 mins 39 secs
Tue Nov 02 2010,16246,22 hours 59 mins 44 secs,7 hours 39 mins 54 secs
Wed Nov 03 2010,14652,22 hours 54 mins 29 secs,7 hours 38 mins 9 secs
Thu Nov 04 2010,12874,22 hours 57 mins 8 secs,7 hours 39 mins 2 secs
Fri Nov 05 2010,11917,22 hours 49 mins 24 secs,7 hours 36 mins 28 secs
Sat Nov 06 2010,18403,22 hours 58 mins 20 secs,7 hours 39 mins 26 secs
Sun Nov 07 2010,21602,22 hours 59 mins 30 secs,7 hours 39 mins 50 secs
Mon Nov 08 2010,26043,22 hours 59 mins 31 secs,7 hours 39 mins 50 secs
Tue Nov 09 2010,15580,22 hours 49 mins 2 secs,7 hours 36 mins 20 secs
Wed Nov 10 2010,14534,22 hours 58 mins 41 secs,7 hours 39 mins 33 secs
Thu Nov 11 2010,14604,22 hours 59 mins 13 secs,7 hours 39 mins 44 secs
Fri Nov 12 2010,13712,22 hours 58 mins 51 secs,7 hours 39 mins 37 secs
Sat Nov 13 2010,18883,22 hours 56 mins 16 secs,7 hours 38 mins 45 secs
Sun Nov 14 2010,24989,22 hours 57 mins 3 secs,7 hours 39 mins 1 secs
Mon Nov 15 2010,29920,22 hours 59 mins 37 secs,7 hours 39 mins 52 secs
Tue Nov 16 2010,18879,22 hours 58 mins 28 secs,7 hours 39 mins 29 secs
Wed Nov 17 2010,13613,22 hours 55 mins 7 secs,7 hours 38 mins 22 secs
Thu Nov 18 2010,11276,22 hours 55 mins 57 secs,7 hours 38 mins 39 secs
Fri Nov 19 2010,11908,22 hours 58 mins 37 secs,7 hours 39 mins 32 secs
Sat Nov 20 2010,16837,22 hours 57 mins 58 secs,7 hours 39 mins 19 secs
Sun Nov 21 2010,22575,22 hours 58 mins 40 secs,7 hours 39 mins 33 secs
Mon Nov 22 2010,24206,22 hours 59 mins 15 secs,7 hours 39 mins 45 secs
Tue Nov 23 2010,13449,22 hours 56 mins 40 secs,7 hours 38 mins 53 secs
Wed Nov 24 2010,6575,22 hours 58 mins 31 secs,7 hours 39 mins 30 secs
Thu Nov 25 2010,3562,22 hours 58 mins 23 secs,7 hours 39 mins 27 secs
Fri Nov 26 2010,3718,22 hours 56 mins 43 secs,7 hours 38 mins 54 secs
Sat Nov 27 2010,3892,22 hours 56 mins 30 secs,7 hours 38 mins 50 secs
Sun Nov 28 2010,3104,22 hours 54 mins 8 secs,7 hours 38 mins 2 secs
Mon Nov 29 2010,4244,22 hours 54 mins 10 secs,7 hours 38 mins 3 secs
Tue Nov 30 2010,4086,22 hours 56 mins 1 secs,7 hours 38 mins 40 secs
Wed Dec 01 2010,3384,22 hours 57 mins 32 secs,7 hours 39 mins 10 secs
Thu Dec 02 2010,3482,22 hours 50 mins 17 secs,7 hours 36 mins 45 secs
Fri Dec 03 2010,2610,22 hours 53 mins 36 secs,7 hours 37 mins 52 secs
Sat Dec 04 2010,2307,22 hours 52 mins 38 secs,7 hours 37 mins 32 secs
Sun Dec 05 2010,2072,22 hours 52 mins 41 secs,7 hours 37 mins 33 secs
Mon Dec 06 2010,3536,22 hours 56 mins 57 secs,7 hours 38 mins 59 secs
Tue Dec 07 2010,3121,22 hours 54 mins 16 secs,7 hours 38 mins 5 secs
Wed Dec 08 2010,3369,22 hours 53 mins 55 secs,7 hours 37 mins 58 secs
Thu Dec 09 2010,2967,22 hours 53 mins 6 secs,7 hours 37 mins 42 secs
Fri Dec 10 2010,3492,22 hours 57 mins 51 secs,7 hours 39 mins 17 secs
Sat Dec 11 2010,1976,22 hours 51 mins 12 secs,7 hours 37 mins 4 secs
Sun Dec 12 2010,2016,22 hours 43 mins 32 secs,7 hours 34 mins 30 secs
Mon Dec 13 2010,2836,22 hours 51 mins 22 secs,7 hours 37 mins 7 secs
Tue Dec 14 2010,2599,22 hours 51 mins 43 secs,7 hours 37 mins 14 secs
Wed Dec 15 2010,2561,22 hours 48 mins 21 secs,7 hours 36 mins 7 secs
Thu Dec 16 2010,2521,22 hours 56 mins 36 secs,7 hours 38 mins 52 secs
Fri Dec 17 2010,2307,22 hours 52 mins 32 secs,7 hours 37 mins 30 secs
Sat Dec 18 2010,1638,22 hours 56 mins 10 secs,7 hours 38 mins 43 secs
Sun Dec 19 2010,1800,22 hours 43 mins 17 secs,7 hours 34 mins 25 secs
Mon Dec 20 2010,2228,22 hours 53 mins 50 secs,7 hours 37 mins 56 secs
Tue Dec 21 2010,3228,22 hours 57 mins 5 secs,7 hours 39 mins 1 secs
Wed Dec 22 2010,2121,22 hours 48 mins 7 secs,7 hours 36 mins 2 secs
Thu Dec 23 2010,1850,22 hours 51 mins 57 secs,7 hours 37 mins 19 secs
Fri Dec 24 2010,1377,22 hours 51 mins 38 secs,7 hours 37 mins 12 secs
Sat Dec 25 2010,799,22 hours 45 mins 40 secs,7 hours 35 mins 13 secs
Sun Dec 26 2010,1123,22 hours 50 mins 3 secs,7 hours 36 mins 41 secs
Mon Dec 27 2010,1585,22 hours 52 mins 16 secs,7 hours 37 mins 25 secs
Tue Dec 28 2010,1649,22 hours 54 mins 36 secs,7 hours 38 mins 12 secs
Wed Dec 29 2010,2997,22 hours 51 mins 40 secs,7 hours 37 mins 13 secs
Thu Dec 30 2010,1745,22 hours 53 mins 7 secs,7 hours 37 mins 42 secs
Fri Dec 31 2010,1587,22 hours 53 mins 7 secs,7 hours 37 mins 42 secs


Visitor Information
Most Recent Visitors
Rank#,IP address,Domain name,Country,Time of Last Access,Who owns this IP address
1,10.123.242.99,Disabled,Local IP addresses,31/Dec/2010:19:13:13,N/A
2,10.123.242.99,Disabled,Local IP addresses,31/Dec/2010:09:41:09,N/A
3,10.123.242.99,Disabled,Local IP addresses,31/Dec/2010:00:01:21,N/A
4,10.123.242.99,Disabled,Local IP addresses,30/Dec/2010:19:16:47,N/A
5,10.123.242.99,Disabled,Local IP addresses,30/Dec/2010:09:39:21,N/A
6,10.123.242.99,Disabled,Local IP addresses,30/Dec/2010:00:04:08,N/A
7,10.123.242.99,Disabled,Local IP addresses,29/Dec/2010:19:15:39,N/A
8,10.123.242.99,Disabled,Local IP addresses,29/Dec/2010:09:38:33,N/A
9,10.123.242.99,Disabled,Local IP addresses,29/Dec/2010:00:00:19,N/A
10,10.123.242.99,Disabled,Local IP addresses,28/Dec/2010:19:15:53,N/A
11,10.123.242.99,Disabled,Local IP addresses,28/Dec/2010:09:36:25,N/A
12,10.123.242.99,Disabled,Local IP addresses,28/Dec/2010:00:00:20,N/A
13,10.123.242.99,Disabled,Local IP addresses,27/Dec/2010:19:18:12,N/A
14,10.123.242.99,Disabled,Local IP addresses,27/Dec/2010:09:39:48,N/A
15,10.123.242.99,Disabled,Local IP addresses,27/Dec/2010:00:01:49,N/A
16,10.123.242.99,Disabled,Local IP addresses,26/Dec/2010:19:15:12,N/A
17,10.123.242.99,Disabled,Local IP addresses,26/Dec/2010:09:35:07,N/A
18,10.123.242.99,Disabled,Local IP addresses,26/Dec/2010:00:00:08,N/A
19,10.123.242.99,Disabled,Local IP addresses,25/Dec/2010:19:09:57,N/A
20,10.123.242.99,Disabled,Local IP addresses,25/Dec/2010:09:30:50,N/A
21,10.123.242.99,Disabled,Local IP addresses,25/Dec/2010:00:00:41,N/A
22,10.123.242.99,Disabled,Local IP addresses,24/Dec/2010:19:15:06,N/A
23,10.123.242.99,Disabled,Local IP addresses,24/Dec/2010:09:39:42,N/A
24,10.123.242.99,Disabled,Local IP addresses,24/Dec/2010:00:02:20,N/A
25,10.123.242.99,Disabled,Local IP addresses,23/Dec/2010:19:16:55,N/A
26,10.123.242.99,Disabled,Local IP addresses,23/Dec/2010:09:39:48,N/A
27,10.123.242.99,Disabled,Local IP addresses,23/Dec/2010:00:00:32,N/A
28,10.123.242.99,Disabled,Local IP addresses,22/Dec/2010:19:22:52,N/A
29,10.123.242.99,Disabled,Local IP addresses,22/Dec/2010:09:44:16,N/A
30,10.123.242.99,Disabled,Local IP addresses,22/Dec/2010:00:01:48,N/A
31,10.123.242.99,Disabled,Local IP addresses,21/Dec/2010:19:14:23,N/A
32,10.123.242.99,Disabled,Local IP addresses,21/Dec/2010:09:38:22,N/A
33,10.123.242.99,Disabled,Local IP addresses,21/Dec/2010:00:00:24,N/A
34,10.123.242.99,Disabled,Local IP addresses,20/Dec/2010:19:14:52,N/A
35,10.123.242.99,Disabled,Local IP addresses,20/Dec/2010:09:38:49,N/A
36,10.123.242.99,Disabled,Local IP addresses,20/Dec/2010:00:00:31,N/A
37,10.123.242.99,Disabled,Local IP addresses,19/Dec/2010:19:27:40,N/A
38,10.123.242.99,Disabled,Local IP addresses,19/Dec/2010:09:49:03,N/A
39,10.123.242.99,Disabled,Local IP addresses,19/Dec/2010:00:11:24,N/A
40,10.123.242.99,Disabled,Local IP addresses,18/Dec/2010:19:13:52,N/A
41,10.123.242.99,Disabled,Local IP addresses,18/Dec/2010:09:37:26,N/A
42,10.123.242.99,Disabled,Local IP addresses,18/Dec/2010:00:01:05,N/A
43,10.123.242.99,Disabled,Local IP addresses,17/Dec/2010:19:17:20,N/A
44,10.123.242.99,Disabled,Local IP addresses,17/Dec/2010:09:39:53,N/A
45,10.123.242.99,Disabled,Local IP addresses,17/Dec/2010:00:00:08,N/A
46,10.123.242.99,Disabled,Local IP addresses,16/Dec/2010:19:14:23,N/A
47,10.123.242.99,Disabled,Local IP addresses,16/Dec/2010:09:38:20,N/A
48,10.123.242.99,Disabled,Local IP addresses,16/Dec/2010:00:00:33,N/A
49,10.123.242.99,Disabled,Local IP addresses,15/Dec/2010:19:18:41,N/A
50,10.123.242.99,Disabled,Local IP addresses,15/Dec/2010:09:42:16,N/A
51,10.123.242.99,Disabled,Local IP addresses,15/Dec/2010:00:00:01,N/A
52,10.123.242.99,Disabled,Local IP addresses,14/Dec/2010:19:17:47,N/A
53,10.123.242.99,Disabled,Local IP addresses,14/Dec/2010:09:42:06,N/A
54,10.123.242.99,Disabled,Local IP addresses,14/Dec/2010:00:00:09,N/A
55,10.123.242.99,Disabled,Local IP addresses,13/Dec/2010:19:16:13,N/A
56,10.123.242.99,Disabled,Local IP addresses,13/Dec/2010:09:39:43,N/A
57,10.123.242.99,Disabled,Local IP addresses,13/Dec/2010:00:01:14,N/A
58,10.123.242.99,Disabled,Local IP addresses,12/Dec/2010:19:22:34,N/A
59,10.123.242.99,Disabled,Local IP addresses,12/Dec/2010:09:42:56,N/A
60,10.123.242.99,Disabled,Local IP addresses,12/Dec/2010:00:00:51,N/A
61,10.123.242.99,Disabled,Local IP addresses,11/Dec/2010:19:18:29,N/A
62,10.123.242.99,Disabled,Local IP addresses,11/Dec/2010:09:40:02,N/A
63,10.123.242.99,Disabled,Local IP addresses,11/Dec/2010:00:00:18,N/A
64,10.123.242.99,Disabled,Local IP addresses,10/Dec/2010:19:09:39,N/A
65,10.123.242.99,Disabled,Local IP addresses,10/Dec/2010:09:34:05,N/A
66,10.123.242.99,Disabled,Local IP addresses,10/Dec/2010:00:00:08,N/A
